customer_id,age,gender,subscription_type,monthly_watch_hours,favorite_genre,devices_used,avg_session_time,monthly_subscription_cost,payment_method,support_tickets,ads_tolerance,days_since_last_login,number_of_profiles,binge_watch_frequency,content_rating_given,account_age_months,auto_renew_enabled,churn
OTT-00211,41,Female,Standard,24.2,Drama,5,2.16,287.69,Wallet,1.0,Low,23,2,Always,1.1,44,0,1
OTT-00212,48,Female,Premium,28.3,Comedy,3,3.1,472.25,Credit Card,0.0,Low,9,5,Sometimes,4.6,50,1,0
OTT-00213,46,Male,Standard,36.4,Comedy,4,3.7,261.26,UPI,2.0,Low,8,5,Sometimes,1.2,50,1,0
OTT-00214,42,Male,Premium,22.0,Sci-Fi,3,0.94,366.25,Credit Card,1.0,Medium,5,4,Often,,35,0,0
OTT-00215,31,Male,Basic,30.2,Action,3,2.28,121.2,Credit Card,3.0,Low,14,3,Often,2.1,50,1,1
OTT-00216,44,Female,Standard,47.4,Documentary,1,3.23,205.34,UPI,4.0,Medium,21,3,Never,4.7,17,1,0
OTT-00217,25,Female,Premium,70.9,Thriller,3,4.36,476.07,Credit Card,4.0,Low,13,1,Rarely,2.1,11,1,0
OTT-00218,32,Male,Standard,14.1,Romance,3,0.68,269.17,Wallet,0.0,High,7,3,Often,2.5,37,1,0
OTT-00219,29,Female,Standard,27.9,Sci-Fi,2,1.29,275.8,Wallet,0.0,Medium,10,3,Often,4.6,54,0,0
OTT-00220,35,Female,Standard,13.6,Comedy,4,0.56,242.36,Credit Card,0.0,High,2,2,Rarely,3.1,7,1,0
OTT-00221,62,Male,Premium,24.8,Comedy,5,2.14,426.59,UPI,2.0,Low,47,1,Often,4.6,26,1,1
OTT-00222,18,Male,Premium,19.0,Action,1,1.45,492.26,UPI,0.0,High,27,1,Always,3.6,23,1,0
OTT-00223,43,Female,Basic,36.9,Comedy,3,2.77,130.26,Net Banking,3.0,Medium,31,2,Rarely,1.3,18,1,1
OTT-00224,18,Female,Premium,33.5,Romance,2,2.15,361.24,UPI,0.0,Low,1,3,Sometimes,2.7,29,1,0
OTT-00225,29,Male,Standard,21.2,Action,2,0.98,228.51,Credit Card,1.0,Medium,10,3,Always,1.7,39,0,0
OTT-00226,48,Male,Basic,28.9,Drama,5,2.39,138.32,Net Banking,5.0,Medium,10,1,Sometimes,1.3,50,0,0
OTT-00227,35,Male,Premium,18.4,Action,5,0.86,411.68,Net Banking,3.0,High,4,3,Rarely,2.5,34,0,0
OTT-00228,22,Female,Standard,41.0,Documentary,4,3.57,201.2,UPI,0.0,Medium,20,1,Often,4.6,38,0,0
OTT-00229,26,Male,Premium,33.0,Romance,3,1.64,419.69,Wallet,0.0,Low,15,3,Sometimes,1.5,54,1,0
OTT-00230,43,Male,Basic,32.2,Documentary,2,1.49,111.31,Wallet,2.0,Low,12,4,Often,1.0,8,1,0
OTT-00231,26,Female,Basic,9.2,Romance,1,0.5,136.71,UPI,2.0,Medium,0,2,Rarely,4.7,21,1,0
OTT-00232,37,Female,Standard,76.6,Drama,4,4.59,225.08,UPI,2.0,Low,46,5,Sometimes,3.1,21,1,0
OTT-00233,35,Male,Basic,13.8,Sci-Fi,3,1.02,109.33,Wallet,0.0,Medium,12,4,Sometimes,3.2,58,1,0
OTT-00234,27,Male,Premium,16.8,Action,5,0.8,450.65,Credit Card,0.0,Medium,34,3,Always,4.7,49,1,1
OTT-00235,60,Female,Basic,69.9,Romance,3,5.19,143.11,Credit Card,0.0,High,0,5,Sometimes,3.8,36,0,1
OTT-00236,42,Male,Standard,,Romance,5,2.02,220.94,Credit Card,0.0,Medium,11,4,Often,4.3,17,1,0
OTT-00237,18,Male,Basic,76.0,Drama,3,3.43,137.62,Wallet,0.0,Medium,13,2,Rarely,4.1,58,0,0
OTT-00238,37,Female,Basic,36.5,Thriller,1,2.43,141.64,Net Banking,2.0,Low,0,5,Always,3.4,16,0,1
OTT-00239,27,Male,Premium,12.8,Action,4,0.72,390.47,Credit Card,0.0,Low,0,5,Never,3.8,53,1,0
OTT-00240,45,Female,Basic,39.2,Romance,5,1.66,110.88,Wallet,2.0,High,14,2,Never,3.2,15,1,0
OTT-00241,25,Female,Standard,17.2,Comedy,1,1.67,265.11,Net Banking,4.0,High,15,4,Never,2.4,15,1,0
OTT-00242,33,Male,Premium,69.6,Drama,2,3.98,383.15,Wallet,0.0,Medium,24,5,Always,2.1,40,1,0
OTT-00243,41,Male,Standard,,Thriller,1,1.25,288.8,Credit Card,0.0,High,14,2,Often,1.7,17,0,0
OTT-00244,45,Female,Premium,16.7,Thriller,1,0.74,403.78,UPI,0.0,Medium,2,4,Always,2.4,51,1,0
OTT-00245,20,Female,Basic,34.3,Drama,1,2.49,124.34,Net Banking,0.0,High,34,3,Never,3.3,1,0,0
OTT-00246,30,Female,Basic,25.7,Thriller,5,1.73,129.33,UPI,1.0,Low,3,1,Often,3.4,13,0,0
OTT-00247,29,Female,Premium,44.1,Romance,2,2.62,457.55,Net Banking,0.0,Medium,12,3,Sometimes,3.7,38,1,0
OTT-00248,27,Male,Standard,46.3,Thriller,4,4.27,218.21,Net Banking,1.0,Medium,7,3,Often,4.5,10,1,0
OTT-00249,56,Female,Standard,25.2,Action,1,1.57,209.77,UPI,0.0,Medium,1,1,Sometimes,3.6,33,1,0
OTT-00250,39,Male,Standard,29.6,Comedy,5,1.92,284.62,Net Banking,5.0,Low,26,3,Often,1.7,26,1,1
OTT-00251,19,Male,Standard,45.4,Romance,5,4.0,216.81,Credit Card,0.0,Medium,8,3,Always,1.1,12,1,0
OTT-00252,46,Male,Basic,58.4,Drama,4,2.64,112.33,Credit Card,0.0,Medium,0,2,Sometimes,1.8,19,1,1
OTT-00253,60,Male,Premium,34.9,Comedy,3,2.28,358.21,Credit Card,0.0,Low,4,2,Always,4.6,15,1,0
OTT-00254,47,Female,Standard,33.3,Sci-Fi,2,2.52,221.08,UPI,0.0,Medium,14,4,Often,3.3,53,1,0
OTT-00255,18,Male,Standard,35.9,Romance,2,3.51,283.04,UPI,0.0,Medium,9,5,Always,4.4,5,1,0
OTT-00256,29,Male,Premium,37.1,Comedy,1,3.89,443.07,Net Banking,0.0,High,2,4,Often,1.9,2,1,1
OTT-00257,50,Male,Standard,28.9,Thriller,3,1.19,277.88,Net Banking,3.0,Medium,8,2,Sometimes,3.8,51,1,0
OTT-00258,26,Female,Basic,101.9,Sci-Fi,2,4.09,103.06,UPI,0.0,Low,3,2,Never,3.9,14,1,0
OTT-00259,40,Female,Premium,34.0,Drama,1,1.46,458.72,Net Banking,0.0,Medium,7,1,Often,4.2,29,1,0
OTT-00260,44,Male,Premium,7.8,Drama,3,0.5,370.9,Credit Card,2.0,Low,3,1,Rarely,3.1,41,1,0
OTT-00261,23,Male,Standard,19.4,Action,5,0.89,214.07,Credit Card,0.0,Medium,6,2,Never,4.2,1,1,0
OTT-00262,34,Male,Basic,23.7,Thriller,1,1.07,106.07,UPI,0.0,Low,18,3,Sometimes,4.7,13,1,1
OTT-00263,18,Female,Basic,12.9,Action,3,0.98,140.62,UPI,5.0,Low,2,4,Often,4.8,49,1,0
OTT-00264,22,Female,Standard,15.4,Action,4,0.86,207.2,Net Banking,0.0,Low,0,2,Often,1.5,32,0,0
OTT-00265,31,Female,Standard,33.2,Thriller,2,1.37,221.85,UPI,2.0,Low,1,2,Often,3.5,34,1,0
OTT-00266,20,Female,Premium,14.4,Romance,1,1.13,451.65,Net Banking,2.0,High,18,1,Often,1.5,56,1,0
OTT-00267,54,Male,Premium,21.9,Sci-Fi,5,1.14,469.1,Net Banking,0.0,High,5,4,Often,4.7,54,0,0
OTT-00268,18,Female,Premium,19.9,Documentary,1,1.03,425.21,Wallet,0.0,Medium,13,4,Often,4.8,14,1,0
OTT-00269,29,Female,Standard,18.8,Action,2,1.2,216.23,Credit Card,0.0,Low,0,5,Often,,52,1,0
OTT-00270,36,Male,Premium,27.1,Comedy,2,1.66,489.62,UPI,0.0,High,1,2,Sometimes,4.8,55,0,0
OTT-00271,52,Male,Standard,23.9,Sci-Fi,3,1.52,286.83,UPI,5.0,High,8,5,Never,4.1,38,0,1
OTT-00272,18,Female,Basic,16.8,Romance,5,1.0,148.82,Wallet,,High,12,1,Often,3.8,57,1,0
OTT-00273,48,Female,Basic,60.0,Thriller,3,5.7,128.29,Credit Card,1.0,Medium,15,5,Rarely,3.3,38,1,0
OTT-00274,35,Male,Standard,44.7,Drama,5,2.08,289.99,UPI,2.0,Low,10,3,Always,2.6,50,0,0
OTT-00275,23,Female,Premium,23.6,Romance,1,1.23,472.15,Credit Card,1.0,Low,14,2,Often,4.9,51,1,0
OTT-00276,40,Female,Basic,40.9,Action,1,1.67,148.58,UPI,1.0,High,1,2,Often,1.8,41,1,0
OTT-00277,37,Male,Basic,,Comedy,3,5.28,129.25,Credit Card,3.0,High,10,4,Rarely,4.2,15,1,0
OTT-00278,27,Male,Premium,15.0,Sci-Fi,4,1.43,444.59,Credit Card,1.0,Medium,5,5,Often,2.5,39,1,0
OTT-00279,35,Male,Basic,26.6,Thriller,2,1.92,113.66,UPI,3.0,Low,24,4,Sometimes,4.0,6,0,1
OTT-00280,30,Female,Premium,18.9,Drama,3,1.13,361.5,Credit Card,0.0,Medium,9,5,Rarely,1.7,29,1,1
OTT-00281,36,Male,Standard,22.5,Sci-Fi,3,1.96,267.57,Credit Card,1.0,High,7,5,Often,2.5,37,1,0
OTT-00282,42,Male,Basic,58.7,Comedy,1,3.71,126.68,Credit Card,0.0,Medium,8,1,Sometimes,4.8,19,1,0
OTT-00283,54,Female,Premium,27.8,Documentary,2,,417.16,Credit Card,2.0,Medium,17,5,Rarely,3.2,52,1,0
OTT-00284,20,Female,Basic,61.1,Drama,3,6.82,142.9,Wallet,2.0,Low,0,4,Sometimes,3.0,1,0,1
OTT-00285,60,Male,Standard,28.8,Thriller,1,1.38,224.42,UPI,1.0,Low,19,5,Rarely,4.0,21,0,0
OTT-00286,18,Male,Basic,27.7,Sci-Fi,1,1.16,105.27,Net Banking,0.0,Medium,0,5,Sometimes,2.7,39,0,0
OTT-00287,33,Female,Basic,21.5,Romance,3,1.71,137.67,UPI,0.0,High,8,2,Rarely,3.0,18,0,1
OTT-00288,42,Female,Basic,29.5,Action,3,1.39,128.08,Wallet,0.0,Low,6,2,Sometimes,3.2,27,1,0
OTT-00289,38,Female,Basic,40.5,Thriller,1,2.68,122.46,UPI,,Low,4,2,Often,5.0,28,1,0
OTT-00290,27,Male,Basic,9.5,Comedy,3,0.5,127.64,UPI,0.0,Medium,1,3,Always,4.2,8,0,1
OTT-00291,32,Female,Premium,49.0,Romance,2,,498.46,UPI,1.0,Low,1,2,Rarely,1.2,31,0,0
OTT-00292,29,Female,Standard,8.1,Sci-Fi,1,0.62,206.24,Net Banking,2.0,Medium,13,3,Rarely,4.1,12,0,1
OTT-00293,27,Female,Standard,22.6,Drama,1,1.06,245.08,UPI,1.0,Medium,1,3,Never,3.0,42,1,0
OTT-00294,45,Female,Standard,14.2,Romance,3,1.45,247.21,Credit Card,1.0,Medium,11,4,Rarely,1.9,6,1,0
OTT-00295,39,Male,Premium,22.4,Romance,3,0.9,448.87,Credit Card,4.0,High,46,2,Sometimes,4.4,26,1,1
OTT-00296,26,Male,Premium,31.5,Comedy,3,2.29,414.78,UPI,0.0,Low,11,5,Sometimes,2.1,16,1,0
OTT-00297,45,Female,Standard,47.1,Action,2,3.99,282.4,UPI,1.0,Medium,0,1,Rarely,2.3,30,1,0
OTT-00298,38,Female,Premium,45.6,Documentary,1,4.4,391.41,Credit Card,0.0,Low,7,5,Rarely,1.3,19,0,0
OTT-00299,44,Female,Standard,13.7,Romance,4,0.63,206.04,UPI,1.0,High,17,2,Sometimes,4.9,18,1,1
OTT-00300,42,Male,Standard,31.6,Romance,2,1.76,262.23,UPI,2.0,High,30,5,Sometimes,4.2,24,1,0
OTT-00301,25,Female,Standard,52.2,Action,2,2.16,274.17,Net Banking,2.0,Low,13,2,Sometimes,1.6,45,1,0
OTT-00302,28,Female,Standard,32.9,Action,1,1.73,294.45,Credit Card,1.0,Low,3,2,Always,3.0,20,1,0
OTT-00303,43,Male,Standard,40.7,Drama,4,2.95,214.95,Credit Card,0.0,Low,2,5,Sometimes,2.3,7,1,0
OTT-00304,42,Male,Standard,22.3,Sci-Fi,1,1.0,289.14,Net Banking,0.0,Medium,15,3,Sometimes,1.1,7,1,1
OTT-00305,34,Female,Premium,26.3,Drama,2,2.06,372.41,UPI,2.0,Low,14,4,Rarely,4.7,16,0,0
OTT-00306,36,Female,Premium,5.6,Action,3,0.5,420.25,Credit Card,2.0,Medium,6,4,Sometimes,4.4,58,1,0
OTT-00307,50,Female,Standard,22.8,Documentary,1,2.69,295.27,Net Banking,0.0,Medium,0,4,Always,4.9,57,0,0
OTT-00308,27,Female,Standard,22.2,Thriller,1,1.81,222.84,UPI,0.0,Medium,11,4,Always,2.0,42,0,0
OTT-00309,41,Male,Basic,15.6,Action,3,1.25,126.0,UPI,2.0,High,8,1,Sometimes,3.8,47,1,0
OTT-00310,32,Male,Basic,9.8,Drama,4,0.75,108.34,Wallet,4.0,Low,0,2,Rarely,1.5,14,1,0
OTT-00311,32,Female,Standard,41.5,Comedy,4,2.91,242.05,Wallet,1.0,High,10,1,Always,2.7,56,1,0
OTT-00312,48,Female,Standard,57.6,Comedy,1,3.24,268.0,UPI,0.0,Low,1,4,Rarely,,12,0,0
OTT-00313,44,Female,Basic,29.5,Sci-Fi,3,2.53,137.49,Credit Card,0.0,Low,17,4,Rarely,1.0,29,0,0
OTT-00314,44,Female,Premium,22.1,Romance,1,1.17,436.34,Credit Card,2.0,Medium,11,5,Rarely,2.9,15,1,0
OTT-00315,50,Male,Standard,22.2,Documentary,3,2.16,274.99,Credit Card,1.0,Medium,0,4,Sometimes,2.7,8,1,0
OTT-00316,35,Female,Standard,66.1,Comedy,2,2.77,291.8,Credit Card,0.0,Low,7,2,Sometimes,3.8,39,1,0
OTT-00317,43,Male,Basic,31.9,Drama,3,3.78,137.68,UPI,0.0,Medium,16,4,Rarely,2.0,58,1,1
OTT-00318,31,Male,Basic,26.4,Comedy,1,1.13,112.53,Wallet,2.0,Low,17,4,Often,1.7,53,1,0
OTT-00319,38,Male,Premium,74.3,Documentary,5,4.29,372.92,Wallet,0.0,High,0,1,Often,,9,0,0
OTT-00320,33,Male,Standard,43.6,Documentary,4,2.17,246.97,UPI,0.0,Medium,0,2,Always,3.6,46,0,0
OTT-00321,36,Male,Premium,50.0,Thriller,1,3.83,413.03,UPI,3.0,Medium,14,3,Sometimes,4.0,28,0,1
OTT-00322,42,Male,Premium,24.4,Action,3,2.23,373.08,Credit Card,5.0,High,2,5,Often,2.0,27,1,0
OTT-00323,25,Male,Standard,47.4,Action,3,1.97,289.19,Credit Card,2.0,Medium,9,3,Sometimes,1.1,7,0,0
OTT-00324,60,Male,Basic,,Drama,4,1.43,118.92,Credit Card,0.0,Medium,9,1,Never,4.5,44,1,0
OTT-00325,22,Female,Premium,29.1,Romance,1,1.8,360.02,Net Banking,0.0,Medium,9,4,Rarely,1.8,14,1,0
OTT-00326,20,Male,Premium,43.5,Documentary,5,1.76,482.94,Credit Card,0.0,Medium,4,5,Sometimes,2.7,11,0,0
OTT-00327,48,Male,Standard,43.5,Action,2,3.17,287.37,Wallet,0.0,Low,0,2,Often,2.9,32,1,0
OTT-00328,44,Female,Premium,41.3,Comedy,5,4.26,478.04,UPI,0.0,Low,7,5,Never,1.7,51,1,0
OTT-00329,42,Female,Premium,7.5,Documentary,2,0.5,372.24,Credit Card,0.0,Low,7,1,Often,3.1,28,1,0
OTT-00330,42,Female,Standard,17.7,Thriller,2,1.02,292.18,Credit Card,1.0,Medium,5,4,Often,4.7,6,1,0
OTT-00331,34,Male,Standard,22.8,Romance,1,1.08,242.97,UPI,1.0,Low,3,1,Never,2.1,35,0,0
OTT-00332,24,Female,Premium,43.2,Romance,2,1.78,485.01,Wallet,0.0,Low,18,2,Rarely,3.1,6,1,0
OTT-00333,35,Male,Standard,26.7,Romance,3,2.02,215.95,Net Banking,0.0,Low,4,3,Never,2.2,24,0,1
OTT-00334,26,Male,Basic,13.9,Action,2,0.69,124.58,Credit Card,1.0,Medium,1,4,Often,4.9,9,1,1
OTT-00335,46,Male,Standard,34.0,Sci-Fi,2,2.21,221.11,UPI,0.0,Medium,14,4,Sometimes,1.9,2,1,0
OTT-00336,33,Female,Basic,46.1,Romance,4,2.16,109.47,Credit Card,0.0,Medium,10,1,Sometimes,1.4,38,1,0
OTT-00337,25,Male,Basic,12.6,Drama,4,,111.69,Wallet,0.0,Low,3,1,Never,1.6,14,0,1
OTT-00338,31,Male,Premium,17.3,Comedy,1,1.05,401.16,Net Banking,1.0,High,1,1,Sometimes,2.5,51,1,0
OTT-00339,39,Male,Basic,19.1,Sci-Fi,1,2.05,131.71,UPI,2.0,Medium,5,4,Often,3.2,31,1,0
OTT-00340,28,Female,Basic,28.1,Thriller,3,1.6,139.87,UPI,1.0,Medium,0,1,Never,3.7,30,1,0
OTT-00341,25,Female,Standard,36.6,Comedy,4,3.37,229.75,UPI,0.0,High,2,5,Always,3.2,55,0,0
OTT-00342,37,Male,Standard,35.3,Drama,5,1.45,271.08,Credit Card,1.0,High,33,5,Never,4.6,27,1,0
OTT-00343,37,Female,Standard,25.1,Drama,1,1.44,218.6,Credit Card,0.0,Medium,1,5,Often,,36,0,1
OTT-00344,28,Female,Basic,27.5,Documentary,1,1.62,105.38,UPI,0.0,High,3,4,Rarely,3.8,46,0,1
OTT-00345,29,Female,Basic,30.8,Sci-Fi,4,1.26,103.41,Wallet,1.0,Medium,1,1,Never,2.1,31,1,0
OTT-00346,37,Male,Basic,52.9,Comedy,4,3.21,128.48,UPI,2.0,Low,24,2,Sometimes,3.7,53,1,0
OTT-00347,18,Female,Standard,53.1,Action,3,2.72,210.18,Credit Card,0.0,Low,25,1,Often,4.7,42,1,0
OTT-00348,18,Male,Basic,,Documentary,4,5.21,140.88,Wallet,0.0,Medium,0,4,Rarely,4.9,6,1,0
OTT-00349,26,Female,Premium,23.0,Drama,2,1.15,431.43,Credit Card,0.0,Medium,22,5,Sometimes,3.9,43,1,0
OTT-00350,32,Male,Standard,13.5,Romance,5,1.38,214.02,Credit Card,1.0,Medium,1,4,Sometimes,4.8,45,0,0
OTT-00351,38,Male,Basic,41.2,Thriller,2,1.94,143.86,Credit Card,1.0,High,5,1,Sometimes,3.7,56,0,0
OTT-00352,52,Male,Standard,24.0,Thriller,2,1.05,208.56,UPI,0.0,Medium,8,4,Always,4.9,18,0,0
OTT-00353,45,Female,Standard,59.4,Drama,2,4.45,214.56,UPI,1.0,Low,6,2,Sometimes,4.6,52,0,1
OTT-00354,33,Male,Standard,11.0,Romance,1,0.5,283.64,UPI,2.0,Low,1,4,Always,1.4,14,1,0
OTT-00355,34,Female,Basic,25.0,Comedy,2,1.54,104.05,Net Banking,0.0,High,15,3,Sometimes,2.9,59,1,0
OTT-00356,22,Male,Standard,71.7,Thriller,1,4.05,210.14,Credit Card,0.0,High,11,4,Often,2.4,20,1,0
OTT-00357,34,Female,Premium,36.0,Romance,4,2.4,426.25,Net Banking,2.0,Medium,28,1,Sometimes,1.1,54,1,0
OTT-00358,31,Female,Premium,16.8,Romance,5,1.04,468.36,Credit Card,1.0,High,4,3,Never,2.9,52,0,0
OTT-00359,38,Female,Basic,6.5,Action,5,0.5,108.23,Net Banking,0.0,High,5,5,Never,1.6,11,0,0
OTT-00360,25,Female,Standard,33.1,Drama,2,1.37,257.15,Net Banking,2.0,High,4,1,Sometimes,1.1,53,1,0
OTT-00361,41,Female,Standard,47.2,Romance,5,3.03,203.15,Net Banking,3.0,Low,0,2,Always,2.8,37,1,1
OTT-00362,53,Male,Premium,64.4,Documentary,1,3.85,370.35,UPI,0.0,Medium,0,4,Never,1.9,40,1,1
OTT-00363,33,Female,Premium,13.1,Comedy,4,1.31,490.07,Net Banking,1.0,Low,14,4,Often,4.7,4,0,1
OTT-00364,39,Male,Basic,43.2,Thriller,2,3.19,134.6,Credit Card,0.0,High,3,1,Sometimes,4.3,44,0,0
OTT-00365,43,Female,Basic,13.6,Documentary,3,0.81,133.08,Wallet,0.0,High,6,4,Often,4.8,6,0,1
OTT-00366,30,Female,Standard,35.9,Action,5,3.14,275.51,Credit Card,1.0,Medium,38,4,Rarely,4.5,23,1,1
OTT-00367,37,Male,Basic,14.1,Comedy,5,0.79,127.25,Credit Card,0.0,Medium,0,5,Never,3.9,56,0,1
OTT-00368,35,Male,Standard,35.5,Thriller,2,1.81,242.36,UPI,2.0,Medium,7,4,Never,3.4,57,1,1
OTT-00369,36,Male,Basic,9.6,Drama,5,0.5,100.24,Net Banking,,Medium,7,4,Rarely,1.3,58,1,0
OTT-00370,25,Female,Standard,44.4,Comedy,5,2.86,248.25,Credit Card,0.0,Low,65,5,Rarely,,8,1,1
OTT-00371,35,Female,Premium,40.6,Thriller,3,1.93,372.37,Wallet,1.0,Medium,17,4,Rarely,3.8,30,0,0
OTT-00372,40,Female,Premium,37.8,Action,1,2.81,441.09,Wallet,2.0,Low,0,5,Rarely,2.6,36,1,0
OTT-00373,52,Female,Standard,21.6,Documentary,2,1.35,290.75,UPI,0.0,High,1,2,Sometimes,2.3,52,0,0
OTT-00374,46,Female,Standard,27.6,Thriller,2,2.19,257.22,UPI,0.0,Medium,0,4,Always,1.4,42,1,0
OTT-00375,60,Male,Premium,40.7,Romance,3,2.23,465.2,Net Banking,0.0,High,2,1,Always,1.3,11,0,0
OTT-00376,25,Male,Basic,40.1,Action,3,2.59,127.33,Credit Card,0.0,Medium,2,3,Rarely,1.8,47,0,0
OTT-00377,45,Female,Standard,67.1,Comedy,1,5.74,278.21,UPI,1.0,Low,0,2,Never,4.3,5,1,0
OTT-00378,37,Female,Standard,39.2,Sci-Fi,4,2.96,202.8,Wallet,0.0,Low,7,4,Always,3.7,3,1,0
OTT-00379,61,Female,Basic,64.0,Drama,2,5.02,145.35,Wallet,,High,36,1,Sometimes,2.4,15,1,0
OTT-00380,25,Male,Standard,57.6,Documentary,5,2.45,203.26,Wallet,0.0,Medium,16,3,Always,1.2,2,1,0
OTT-00381,24,Male,Basic,25.1,Action,1,1.49,112.2,Credit Card,0.0,Low,2,5,Sometimes,1.8,2,0,1
OTT-00382,27,Male,Standard,14.0,Documentary,2,0.73,208.21,Credit Card,2.0,Low,15,4,Always,2.8,57,0,0
OTT-00383,18,Male,Basic,,Action,1,0.98,114.9,Credit Card,0.0,Medium,40,5,Sometimes,1.6,8,1,0
OTT-00384,28,Male,Standard,8.0,Action,4,0.72,215.88,UPI,0.0,Low,18,2,Often,4.1,54,0,1
OTT-00385,25,Female,Basic,22.2,Thriller,2,0.93,116.06,Credit Card,0.0,Low,6,3,Sometimes,4.2,46,1,0
OTT-00386,36,Male,Premium,30.1,Romance,5,1.75,420.16,UPI,1.0,Medium,3,3,Rarely,1.5,30,1,0
OTT-00387,39,Female,Standard,37.4,Sci-Fi,2,1.66,250.6,UPI,1.0,Medium,13,5,Often,3.9,41,1,0
OTT-00388,57,Male,Standard,24.0,Drama,1,2.21,274.8,Net Banking,5.0,Medium,15,5,Never,3.0,5,0,1
OTT-00389,46,Female,Standard,45.5,Documentary,4,3.6,231.73,Net Banking,2.0,High,3,2,Sometimes,4.8,30,1,0
OTT-00390,28,Male,Standard,57.0,Drama,1,5.04,252.29,Net Banking,4.0,Medium,2,1,Always,4.2,44,1,0
OTT-00391,24,Male,Basic,42.7,Romance,1,2.23,128.5,Credit Card,1.0,High,11,4,Sometimes,3.3,10,1,0
OTT-00392,40,Male,Standard,46.5,Thriller,3,4.47,239.88,Credit Card,2.0,Low,21,1,Never,3.4,33,0,0
OTT-00393,19,Other,Basic,29.8,Thriller,1,1.39,139.57,Net Banking,3.0,Low,0,3,Rarely,1.7,24,1,0
OTT-00394,56,Female,Basic,56.9,Romance,4,4.64,119.43,UPI,0.0,Low,43,4,Rarely,4.6,19,1,0
OTT-00395,49,Male,Standard,41.4,Documentary,5,3.35,239.58,UPI,3.0,Low,2,2,Rarely,3.2,30,1,1
OTT-00396,29,Male,Basic,22.3,Romance,3,1.75,121.78,Credit Card,0.0,High,4,1,Rarely,3.3,25,1,0
OTT-00397,18,Female,Standard,56.5,Comedy,1,2.73,249.16,Credit Card,2.0,High,0,1,Often,3.3,11,1,0
OTT-00398,51,Male,Standard,13.1,Thriller,2,0.55,262.61,UPI,2.0,Medium,0,4,Often,2.1,49,0,0
OTT-00399,33,Male,Standard,33.0,Documentary,3,1.41,217.46,Wallet,0.0,Medium,3,2,Rarely,4.2,35,0,1
OTT-00400,49,Female,Standard,42.7,Action,4,4.39,285.15,Wallet,4.0,Medium,8,2,Sometimes,4.4,1,0,0
OTT-00401,18,Female,Standard,22.0,Drama,2,1.77,235.28,UPI,3.0,Medium,23,1,Rarely,2.2,17,0,0
OTT-00402,27,Male,Standard,18.3,Thriller,4,0.94,247.21,UPI,1.0,Low,0,1,Sometimes,2.8,31,1,0
OTT-00403,35,Male,Standard,60.3,Romance,2,3.26,234.22,Net Banking,0.0,Medium,7,5,Sometimes,1.7,6,1,0
OTT-00404,35,Female,Basic,4.7,Action,5,0.5,133.46,UPI,1.0,Medium,5,4,Always,2.0,13,1,0
OTT-00405,29,Male,Standard,9.5,Comedy,4,0.5,289.07,UPI,0.0,Low,45,2,Always,2.3,52,1,0
OTT-00406,42,Male,Standard,47.3,Sci-Fi,2,4.63,221.43,Wallet,4.0,Low,2,3,Sometimes,4.6,26,1,0
OTT-00407,22,Female,Standard,19.2,Comedy,4,1.02,274.27,Net Banking,0.0,Low,4,4,Sometimes,3.5,36,0,1
OTT-00408,33,Female,Premium,21.4,Action,3,1.69,482.97,Wallet,1.0,Medium,0,5,Sometimes,3.4,5,1,0
OTT-00409,36,Male,Premium,18.3,Documentary,4,1.08,495.7,Credit Card,1.0,Low,24,4,Sometimes,4.8,47,1,0
OTT-00410,41,Other,Basic,18.6,Documentary,4,1.28,138.28,UPI,,Medium,9,1,Never,4.2,14,1,0
OTT-00411,43,Female,Basic,27.3,Action,2,1.11,132.34,Net Banking,1.0,Medium,8,4,Sometimes,1.1,51,1,1
OTT-00412,21,Male,Basic,66.6,Documentary,4,4.09,114.9,Credit Card,0.0,Low,0,4,Sometimes,1.5,15,1,0
OTT-00413,18,Other,Basic,36.9,Romance,5,1.5,105.99,Net Banking,0.0,High,1,4,Sometimes,2.0,12,1,0
OTT-00414,50,Male,Basic,40.8,Documentary,1,3.31,138.71,Credit Card,3.0,Medium,15,3,Sometimes,,50,1,0
OTT-00415,38,Male,Standard,38.3,Sci-Fi,3,1.82,217.96,Net Banking,0.0,Low,7,5,Always,4.3,46,0,1
OTT-00416,26,Female,Premium,6.5,Romance,2,0.5,396.76,UPI,0.0,High,2,4,Often,4.1,42,0,1
OTT-00417,53,Male,Standard,23.0,Drama,4,1.03,206.73,Credit Card,0.0,Low,7,4,Often,1.6,8,1,0
OTT-00418,36,Male,Basic,39.4,Documentary,4,1.99,111.33,UPI,0.0,High,34,3,Always,3.1,59,1,1
OTT-00419,49,Male,Standard,28.4,Sci-Fi,4,1.45,210.65,Net Banking,1.0,Medium,1,2,Often,1.4,55,0,1
OTT-00420,35,Male,Standard,13.3,Sci-Fi,3,0.69,293.27,UPI,0.0,Low,35,4,Always,1.7,31,1,1
OTT-00421,59,Female,Premium,11.1,Drama,1,0.5,457.24,UPI,0.0,Medium,14,4,Often,2.0,26,1,0
OTT-00422,56,Female,Premium,18.1,Comedy,5,1.52,388.58,Wallet,3.0,Low,1,2,Rarely,4.6,29,1,0
OTT-00423,32,Other,Premium,22.4,Action,5,2.63,460.16,UPI,1.0,Low,16,4,Rarely,2.5,4,1,0
